fpl_game_week,season,count,team,fpl_gw,date,team_goals,opponent_goals,scored,conceded
22,2017-2018,1,Swansea City,22,2018-01-02,0.0,2.0,0.7856401341196023,2.404463687410451
23,2017-2018,1,Swansea City,23,2018-01-13,1.0,1.0,0.995866776369375,1.5440763626623595
24,2017-2018,1,Swansea City,24,2018-01-22,1.0,0.0,0.7445646719685912,2.1654446281218367
25,2017-2018,1,Swansea City,25,2018-01-30,3.0,1.0,1.0587216788070275,1.9416415360654926
26,2017-2018,1,Swansea City,26,2018-02-03,1.0,1.0,0.863034994534652,1.8499076221695137
27,2017-2018,1,Swansea City,27,2018-02-10,1.0,0.0,1.423218304112078,1.2538703570384033
28,2017-2018,1,Swansea City,28,2018-02-24,1.0,4.0,1.02203974224148,1.3850966890488137
29,2017-2018,1,Swansea City,29,2018-03-03,4.0,1.0,1.4091773799242269,1.2280494889862998
30,2017-2018,1,Swansea City,30,2018-03-10,0.0,0.0,1.2012358664405747,1.1338409262698157
32,2017-2018,1,Swansea City,32,2018-03-31,0.0,2.0,0.40473023790520046,2.134125716109038
33,2017-2018,1,Swansea City,33,2018-04-07,1.0,1.0,1.0477104797965238,1.2503803609213147
34,2017-2018,1,Swansea City,34,2018-04-14,1.0,1.0,1.174441800816683,1.3574060904915635
35,2017-2018,1,Swansea City,35,2018-04-22,0.0,5.0,0.24715455840317313,2.4778694876238654
36,2017-2018,1,Swansea City,36,2018-04-28,0.0,1.0,0.7842681498554364,1.9457679564682002
37,2017-2018,2,Swansea City,37,2018-05-05,0.0,2.0,2.055730080528018,2.9506112705429515
38,2017-2018,1,Swansea City,38,2018-05-13,1.0,2.0,1.3579803087461495,1.1467782796797212
1,2018-2019,1,Tottenham,1,2018-08-11,2.0,1.0,1.8145032988679621,1.2285015198550786
2,2018-2019,1,Tottenham,2,2018-08-18,3.0,1.0,2.219322900366223,0.6333840806418067
3,2018-2019,1,Tottenham,3,2018-08-27,3.0,0.0,1.6374952240226102,1.6938377201062758
4,2018-2019,1,Tottenham,4,2018-09-02,1.0,2.0,1.7783707649680518,1.1866567445852179
5,2018-2019,1,Tottenham,5,2018-09-15,1.0,2.0,1.6884681662150145,1.7660844965992502
6,2017-2018,1,Tottenham,6,2017-09-23,3.0,2.0,1.9890575869902232,0.9373135238537503
6,2018-2019,1,Tottenham,6,2018-09-22,2.0,1.0,2.0253703780959333,1.1953551594239067
7,2017-2018,1,Tottenham,7,2017-09-30,4.0,0.0,1.9462045490857869,0.4462008053503633
7,2018-2019,1,Tottenham,7,2018-09-29,2.0,0.0,2.184256162855647,0.7580058474540522
8,2017-2018,1,Tottenham,8,2017-10-14,1.0,0.0,2.377974927225421,0.3714929053062841
8,2018-2019,1,Tottenham,8,2018-10-06,1.0,0.0,2.4008236578876,0.38938263542904483
9,2017-2018,1,Tottenham,9,2017-10-22,4.0,1.0,1.9766860396242227,1.0516353819174042
9,2018-2019,1,Tottenham,9,2018-10-20,1.0,0.0,1.7936570050426877,1.126127205889866
10,2017-2018,1,Tottenham,10,2017-10-28,0.0,1.0,1.5147788122850194,1.5404763256818388
10,2018-2019,1,Tottenham,10,2018-10-29,0.0,1.0,1.407829713880104,2.0620328366895215
11,2017-2018,1,Tottenham,11,2017-11-05,1.0,0.0,2.620006900798744,0.3068587896915629
11,2018-2019,1,Tottenham,11,2018-11-03,3.0,2.0,1.7583939703687812,0.9200723540015784
12,2017-2018,1,Tottenham,12,2017-11-18,0.0,2.0,1.6268427716042988,1.5072251093237483
12,2018-2019,1,Tottenham,12,2018-11-10,1.0,0.0,1.8571704620925127,1.1517250491865414
13,2017-2018,1,Tottenham,13,2017-11-25,1.0,1.0,2.3714167271657396,0.3959920771469314
13,2018-2019,1,Tottenham,13,2018-11-24,3.0,1.0,1.6117638736935016,1.6202692685455096
14,2017-2018,1,Tottenham,14,2017-11-28,1.0,2.0,1.685424584899891,1.1388979485790693
14,2018-2019,1,Tottenham,14,2018-12-02,2.0,4.0,1.5963963094953748,1.7518519425730337
15,2017-2018,1,Tottenham,15,2017-12-02,1.0,1.0,1.8729064376461317,1.121293523203616
15,2018-2019,1,Tottenham,15,2018-12-05,3.0,1.0,2.2347609816769514,0.8766984166118669
16,2017-2018,1,Tottenham,16,2017-12-09,5.0,1.0,2.2003695259716656,0.58447979158306
16,2018-2019,1,Tottenham,16,2018-12-08,2.0,0.0,1.7264882139653674,1.5126174513129294
17,2017-2018,1,Tottenham,17,2017-12-13,2.0,0.0,2.417981726434759,0.3523211202101175
17,2018-2019,1,Tottenham,17,2018-12-15,1.0,0.0,2.4626592794081548,0.6358304208542959
18,2017-2018,1,Tottenham,18,2017-12-16,1.0,4.0,1.4046366919609479,1.9113403630776455
18,2018-2019,1,Tottenham,18,2018-12-23,6.0,2.0,2.0374173907376836,1.333938991207137
19,2017-2018,1,Tottenham,19,2017-12-23,3.0,0.0,1.8288234597672606,1.0690726924484584
19,2018-2019,1,Tottenham,19,2018-12-26,5.0,0.0,2.390770245006521,0.6337037725679443
20,2017-2018,1,Tottenham,20,2017-12-26,5.0,2.0,2.2677503982579785,0.6556354049741152
20,2018-2019,1,Tottenham,20,2018-12-29,1.0,3.0,2.2696956035837657,0.5424484378707904
21,2018-2019,1,Tottenham,21,2019-01-01,3.0,0.0,2.095943225704936,0.6668150804103071
22,2017-2018,2,Tottenham,22,2018-01-02,3.0,1.0,4.828231570807651,1.5415958005311348
22,2018-2019,1,Tottenham,22,2019-01-13,0.0,1.0,1.8747960008625602,1.347434954733956
23,2017-2018,1,Tottenham,23,2018-01-13,4.0,0.0,2.3042829317049707,0.6773957894967092
23,2018-2019,1,Tottenham,23,2019-01-20,2.0,1.0,1.994290595368279,0.7252958458083086
24,2017-2018,1,Tottenham,24,2018-01-21,1.0,1.0,2.3332209756133095,0.6828045319533717
24,2018-2019,1,Tottenham,24,2019-01-30,2.0,1.0,2.241570273272326,0.6503757326831227
25,2017-2018,1,Tottenham,25,2018-01-31,2.0,0.0,1.887132740212449,1.2165756063947708
25,2018-2019,1,Tottenham,25,2019-02-02,1.0,0.0,2.191540483198808,0.49583664279855755
26,2017-2018,1,Tottenham,26,2018-02-04,2.0,2.0,1.4101537514794376,1.62621328122812
26,2018-2019,1,Tottenham,26,2019-02-10,3.0,1.0,2.1841257221534813,0.6466135227337308
27,2017-2018,1,Tottenham,27,2018-02-10,1.0,0.0,2.249572177981167,1.1256116700811631
27,2018-2019,1,Tottenham,27,2019-02-23,1.0,2.0,1.968335300630209,1.1133481164552173
28,2017-2018,1,Tottenham,28,2018-02-25,1.0,0.0,2.1657914461119803,0.9312879335834635
28,2018-2019,1,Tottenham,28,2019-02-27,0.0,2.0,1.6558783846580138,1.5564957293274722
29,2017-2018,1,Tottenham,29,2018-03-03,2.0,0.0,2.4684270664915076,0.1599786341894378
29,2018-2019,1,Tottenham,29,2019-03-02,1.0,1.0,1.8563211525069485,1.3954743494566357
30,2017-2018,1,Tottenham,30,2018-03-11,4.0,1.0,2.2124809860652412,0.8818394398234706
30,2018-2019,1,Tottenham,30,2019-03-09,1.0,2.0,1.9118803544985896,1.1269423215160108
32,2017-2018,1,Tottenham,32,2018-04-01,3.0,1.0,1.7286886113205036,1.4252701685100828
32,2018-2019,2,Tottenham,32,2019-03-31,3.0,2.0,2.8508951660064827,3.4452616683863218
33,2017-2018,1,Tottenham,33,2018-04-07,2.0,1.0,2.2748700830043056,0.5155048457640906
34,2017-2018,2,Tottenham,34,2018-04-14,2.0,4.0,3.7118733647127984,2.3399341541571466
34,2018-2019,1,Tottenham,34,2019-04-13,4.0,0.0,2.679735331802938,0.23625101222001854
35,2018-2019,2,Tottenham,35,2019-04-20,1.0,1.0,3.478543312360322,2.6724595174733587
36,2017-2018,1,Tottenham,36,2018-04-30,2.0,0.0,2.2234274564550787,0.538906742741582
36,2018-2019,1,Tottenham,36,2019-04-27,0.0,1.0,2.2877905025898015,0.5484830506937484
37,2017-2018,2,Tottenham,37,2018-05-05,1.0,1.0,3.920912809560114,1.6908821126720217
37,2018-2019,1,Tottenham,37,2019-05-04,0.0,1.0,1.870147446417565,1.1344230891080875
38,2017-2018,1,Tottenham,38,2018-05-13,5.0,4.0,2.09302990005174,0.9031520858140574
38,2018-2019,1,Tottenham,38,2019-05-12,2.0,2.0,1.7038722428526487,1.0586797680222486
1,2018-2019,1,Watford,1,2018-08-11,2.0,0.0,1.5697000676164636,0.8370813670125303
2,2018-2019,1,Watford,2,2018-08-19,3.0,1.0,1.0162857362640496,1.4381749514046265
3,2018-2019,1,Watford,3,2018-08-26,2.0,1.0,1.3766718535897147,1.142460672717141
4,2018-2019,1,Watford,4,2018-09-02,2.0,1.0,1.1866567445852179,1.7783707649680518
5,2018-2019,1,Watford,5,2018-09-15,1.0,2.0,1.186322880401991,1.4955076616907739
6,2017-2018,1,Watford,6,2017-09-23,2.0,1.0,1.2132215761331435,1.5455294231246246
6,2018-2019,1,Watford,6,2018-09-22,1.0,1.0,1.6864766192343703,1.2625426499634678
7,2017-2018,1,Watford,7,2017-09-30,2.0,2.0,1.0348786600608373,1.5160969440778376
7,2018-2019,1,Watford,7,2018-09-29,0.0,2.0,0.8091293040027605,1.9955411348903203
8,2017-2018,1,Watford,8,2017-10-14,2.0,1.0,1.0779657558636848,1.985179378222163
8,2018-2019,1,Watford,8,2018-10-06,0.0,4.0,1.5459569147885945,1.3199187915369262
9,2017-2018,1,Watford,9,2017-10-21,2.0,4.0,0.7635009809246154,2.2470302834745963
9,2018-2019,1,Watford,9,2018-10-20,2.0,0.0,1.0068871812856188,1.6994351260233262
10,2017-2018,1,Watford,10,2017-10-28,0.0,1.0,1.7938848194762578,1.3970612345622884
10,2018-2019,1,Watford,10,2018-10-27,3.0,0.0,1.6700034076186028,0.9232779778943726
11,2017-2018,1,Watford,11,2017-11-05,2.0,3.0,1.1653715728871252,1.697653215403724
11,2018-2019,1,Watford,11,2018-11-03,0.0,1.0,1.2737876449876313,1.4257890349274152
12,2017-2018,1,Watford,12,2017-11-19,2.0,0.0,1.7293919339786115,1.1629066359635374
12,2018-2019,1,Watford,12,2018-11-10,1.0,1.0,1.431399549600279,1.4154644440129298
13,2017-2018,1,Watford,13,2017-11-25,3.0,0.0,1.3168834838165586,1.434393416877964
13,2018-2019,1,Watford,13,2018-11-24,0.0,3.0,1.024382040906822,1.8433150184320986
14,2017-2018,1,Watford,14,2017-11-28,2.0,4.0,1.221909642305751,1.8757210159810365
14,2018-2019,1,Watford,14,2018-12-01,0.0,2.0,1.093687902833113,1.484914914897879
15,2017-2018,1,Watford,15,2017-12-02,1.0,1.0,1.121293523203616,1.8729064376461317
15,2018-2019,1,Watford,15,2018-12-04,1.0,2.0,0.8891461269719539,2.184183996619524
16,2017-2018,1,Watford,16,2017-12-09,0.0,1.0,1.1001646303432095,1.4873365379679093
16,2018-2019,1,Watford,16,2018-12-10,2.0,2.0,1.0846407561271103,1.7293327358420139
17,2017-2018,1,Watford,17,2017-12-12,1.0,2.0,1.1412143866440831,1.3787901223666112
17,2018-2019,1,Watford,17,2018-12-15,3.0,2.0,1.5442522444125335,1.0883553236304462
18,2017-2018,1,Watford,18,2017-12-16,1.0,4.0,1.8605769819200715,0.5763234862103818
18,2018-2019,1,Watford,18,2018-12-22,2.0,0.0,1.1524152669766665,1.7628005063372336
19,2017-2018,1,Watford,19,2017-12-23,0.0,1.0,1.1234618389316173,1.3550947630339878
19,2018-2019,1,Watford,19,2018-12-26,1.0,2.0,1.0685713151514697,1.8580376824151976
20,2017-2018,1,Watford,20,2017-12-26,2.0,1.0,1.2663511476413087,1.4160166662703335
20,2018-2019,1,Watford,20,2018-12-29,1.0,1.0,1.7132645677671015,1.1166223876032668
21,2017-2018,1,Watford,21,2017-12-30,1.0,2.0,1.692516600097398,0.979592713791664
21,2018-2019,1,Watford,21,2019-01-02,3.0,3.0,1.3612354857678146,1.426681613519869
22,2017-2018,1,Watford,22,2018-01-02,1.0,3.0,0.26970755384338396,2.733276067034504
22,2018-2019,1,Watford,22,2019-01-12,2.0,1.0,1.0188810864000086,1.5850032916486947
23,2017-2018,1,Watford,23,2018-01-13,2.0,2.0,1.5119343025467757,1.2238762703718407
23,2018-2019,1,Watford,23,2019-01-19,0.0,0.0,1.5386410185669,1.2842102396595645
24,2017-2018,1,Watford,24,2018-01-20,0.0,2.0,0.9686170948860837,1.7375327912105458
24,2018-2019,1,Watford,24,2019-01-30,1.0,2.0,0.6503757326831227,2.241570273272326
25,2017-2018,1,Watford,25,2018-01-31,0.0,0.0,1.1509039142939321,1.5010144227468087
25,2018-2019,1,Watford,25,2019-02-02,0.0,0.0,1.338799578583868,1.4312854905288974
26,2017-2018,1,Watford,26,2018-02-05,4.0,1.0,0.8722142260808835,1.9385943979947036
26,2018-2019,1,Watford,26,2019-02-09,1.0,0.0,1.4132615581569772,1.2152776414835287
27,2017-2018,1,Watford,27,2018-02-10,0.0,2.0,1.0372213257129221,1.3675341321442938
27,2018-2019,1,Watford,27,2019-02-22,5.0,1.0,1.2365025561885843,1.1937430601430086
28,2017-2018,1,Watford,28,2018-02-24,1.0,0.0,1.7237922133574104,1.158773499973214
28,2018-2019,1,Watford,28,2019-02-27,0.0,5.0,0.49107491532116543,2.328973548305631
29,2017-2018,1,Watford,29,2018-03-03,1.0,0.0,1.5117362800858294,0.8363635286372882
29,2018-2019,1,Watford,29,2019-03-03,2.0,1.0,1.3768835445345593,1.3473428987896823
30,2017-2018,1,Watford,30,2018-03-11,0.0,3.0,0.9744870055350305,1.828529200575867
30,2018-2019,1,Watford,30,2019-03-09,1.0,3.0,0.31730626618389013,2.6653267328721366
31,2017-2018,1,Watford,31,2018-03-17,0.0,5.0,0.5797742710279012,2.2727427495350687
32,2017-2018,1,Watford,32,2018-03-31,2.0,2.0,1.6897344581536315,1.2155298764273692
32,2018-2019,2,Watford,32,2019-03-30,5.0,3.0,2.6122183450556604,3.1829810154574947
33,2017-2018,1,Watford,33,2018-04-07,1.0,2.0,1.085454113318171,1.3790853959619593
34,2017-2018,1,Watford,34,2018-04-14,0.0,1.0,1.2333697592213655,1.205398470488268
34,2018-2019,1,Watford,34,2019-04-15,0.0,1.0,1.2077773244928574,1.9339886615429291
35,2017-2018,1,Watford,35,2018-04-21,0.0,0.0,1.397427900992176,1.3750321940740582
35,2018-2019,2,Watford,35,2019-04-20,3.0,2.0,3.2469446767272965,2.554415567480256
36,2017-2018,1,Watford,36,2018-04-30,0.0,2.0,0.538906742741582,2.2234274564550787
36,2018-2019,1,Watford,36,2019-04-27,1.0,2.0,1.4838481701924267,1.304915459289625
37,2017-2018,1,Watford,37,2018-05-05,2.0,1.0,1.0525594526557362,1.0371167549774527
37,2018-2019,1,Watford,37,2019-05-05,0.0,3.0,0.650559926318402,2.208711307792058
38,2017-2018,1,Watford,38,2018-05-13,0.0,1.0,0.4649326140891109,1.8666165066164981
38,2018-2019,1,Watford,38,2019-05-12,1.0,4.0,1.5199394570872802,1.3905438370168994
6,2017-2018,1,West Brom,6,2017-09-25,0.0,2.0,0.8317221038568127,1.9506333320942062
7,2017-2018,1,West Brom,7,2017-09-30,2.0,2.0,1.5160969440778376,1.0348786600608373
8,2017-2018,1,West Brom,8,2017-10-16,1.0,1.0,1.1044024770131735,1.661012134896722
9,2017-2018,1,West Brom,9,2017-10-21,0.0,1.0,1.1378171583737609,1.485836359347314
10,2017-2018,1,West Brom,10,2017-10-28,2.0,3.0,0.6926968217643585,2.4507146900864605
11,2017-2018,1,West Brom,11,2017-11-04,0.0,1.0,1.2314493762374426,1.2352962076860101
12,2017-2018,1,West Brom,12,2017-11-18,0.0,4.0,0.9590502061977734,1.949220493575023
13,2017-2018,1,West Brom,13,2017-11-25,1.0,1.0,0.3959920771469314,2.3714167271657396
14,2017-2018,1,West Brom,14,2017-11-28,2.0,2.0,1.5033940247791415,1.0561274778413727
15,2017-2018,1,West Brom,15,2017-12-02,0.0,0.0,1.3202040481782051,1.1405328354953843
16,2017-2018,1,West Brom,16,2017-12-09,0.0,1.0,1.0188261172407649,1.1938233636903417
17,2017-2018,1,West Brom,17,2017-12-13,0.0,0.0,0.5590877093737217,2.287495253984597
18,2017-2018,1,West Brom,18,2017-12-17,1.0,2.0,1.1942427617425107,1.9083483765411062
19,2017-2018,1,West Brom,19,2017-12-23,1.0,3.0,1.3313983277287094,1.3536552159457518
20,2017-2018,1,West Brom,20,2017-12-26,0.0,0.0,1.207121785545618,1.2549645432253007
21,2017-2018,1,West Brom,21,2017-12-31,1.0,1.0,0.989307055668517,1.67179272119103
22,2017-2018,1,West Brom,22,2018-01-02,1.0,2.0,1.1728899742219427,1.4981450209225755
23,2017-2018,1,West Brom,23,2018-01-13,2.0,0.0,1.5154921338167575,0.9086250414488568
24,2017-2018,1,West Brom,24,2018-01-20,1.0,1.0,1.2939792841587296,1.296578404602435
25,2017-2018,1,West Brom,25,2018-01-31,0.0,3.0,0.42423521029021594,2.2902787716374626
26,2017-2018,1,West Brom,26,2018-02-03,2.0,3.0,1.3913060874717031,1.0294091656434903
27,2017-2018,1,West Brom,27,2018-02-12,0.0,3.0,0.6153441860700334,2.091613775004721
28,2017-2018,1,West Brom,28,2018-02-24,1.0,2.0,1.3389892675848507,0.7889846933607093
29,2017-2018,1,West Brom,29,2018-03-03,0.0,1.0,0.8363635286372882,1.5117362800858294
30,2017-2018,1,West Brom,30,2018-03-10,1.0,4.0,1.0537690087420124,1.5062101413590623
31,2017-2018,1,West Brom,31,2018-03-17,1.0,2.0,1.1269168772106712,1.6451216118872325
32,2017-2018,1,West Brom,32,2018-03-31,1.0,2.0,1.071377611858423,1.3428819198165378
33,2017-2018,1,West Brom,33,2018-04-07,1.0,1.0,1.2503803609213147,1.0477104797965238
34,2017-2018,1,West Brom,34,2018-04-15,1.0,0.0,0.3959422956569847,2.2126677697554107
35,2017-2018,1,West Brom,35,2018-04-21,2.0,2.0,0.5937975573831705,1.9266459386431114
36,2017-2018,1,West Brom,36,2018-04-28,1.0,0.0,0.663850282963305,1.4102673797877845
37,2017-2018,1,West Brom,37,2018-05-05,1.0,0.0,0.9425306743682941,1.8066835100144565
38,2017-2018,1,West Brom,38,2018-05-13,0.0,2.0,0.8162053979496734,1.568264433101507
1,2018-2019,1,West Ham,1,2018-08-12,0.0,4.0,0.5014826622729673,2.3826197668408806
2,2018-2019,1,West Ham,2,2018-08-18,1.0,2.0,1.4668230548970895,1.4927298454533289
3,2018-2019,1,West Ham,3,2018-08-25,1.0,3.0,0.9974501673553698,2.2084626254924027
4,2018-2019,1,West Ham,4,2018-09-01,0.0,1.0,1.41961897661699,1.1625005325925633
5,2018-2019,1,West Ham,5,2018-09-16,3.0,1.0,1.022975330392101,1.8717779926148235
6,2017-2018,1,West Ham,6,2017-09-23,2.0,3.0,0.9373135238537503,1.9890575869902232
6,2018-2019,1,West Ham,6,2018-09-23,0.0,0.0,1.0494547077584977,2.0655751393594386
7,2017-2018,1,West Ham,7,2017-09-30,1.0,0.0,1.5650185030676078,1.0759223924923764
7,2018-2019,1,West Ham,7,2018-09-29,3.0,1.0,1.1724336577209469,1.850857107496275
8,2017-2018,1,West Ham,8,2017-10-14,1.0,1.0,1.1754448602802143,1.2353389230418663
8,2018-2019,1,West Ham,8,2018-10-05,0.0,1.0,1.4833436360203014,1.3875895173625545
9,2017-2018,1,West Ham,9,2017-10-20,0.0,3.0,1.6380905227249811,0.6789424479377059
9,2018-2019,1,West Ham,9,2018-10-20,0.0,1.0,1.126127205889866,1.7936570050426877
10,2017-2018,1,West Ham,10,2017-10-28,2.0,2.0,1.2974057431589983,1.2235846869210676
10,2018-2019,1,West Ham,10,2018-10-27,1.0,1.0,1.1758516290843752,1.5722372072185988
11,2017-2018,1,West Ham,11,2017-11-04,1.0,4.0,1.039303791453861,1.74342938002411
11,2018-2019,1,West Ham,11,2018-11-03,4.0,2.0,1.8405947238262819,0.938613696863769
12,2017-2018,1,West Ham,12,2017-11-19,0.0,2.0,1.1629066359635374,1.7293919339786115
12,2018-2019,1,West Ham,12,2018-11-10,1.0,1.0,1.3437835955972655,0.983467221269351
13,2017-2018,1,West Ham,13,2017-11-24,1.0,1.0,1.1656926160492778,1.5234383654848906
13,2018-2019,1,West Ham,13,2018-11-24,0.0,4.0,0.9737471741623563,2.2280288557736974
14,2017-2018,1,West Ham,14,2017-11-29,0.0,4.0,1.3530314635147482,1.639723847806454
14,2018-2019,1,West Ham,14,2018-12-01,3.0,0.0,1.2906086727345245,1.5759218541347053
15,2017-2018,1,West Ham,15,2017-12-03,1.0,2.0,0.3774007468890834,2.7059783050943196
15,2018-2019,1,West Ham,15,2018-12-04,3.0,1.0,1.9480407097590189,0.9229844408654054
16,2017-2018,1,West Ham,16,2017-12-09,1.0,0.0,0.759658546410601,2.1339721388338715
16,2018-2019,1,West Ham,16,2018-12-08,3.0,2.0,1.696526301178552,1.1636177495168436
17,2017-2018,1,West Ham,17,2017-12-13,0.0,0.0,0.9591114597624321,2.0118786101751787
17,2018-2019,1,West Ham,17,2018-12-15,2.0,0.0,1.6008108025827497,1.2526058856863953
18,2017-2018,1,West Ham,18,2017-12-16,3.0,0.0,1.1177895603676107,1.4133717645646426
18,2018-2019,1,West Ham,18,2018-12-22,0.0,2.0,1.7628005063372336,1.1524152669766665
19,2017-2018,1,West Ham,19,2017-12-23,2.0,3.0,1.6628099553224174,0.9061251784097917
19,2018-2019,1,West Ham,19,2018-12-27,2.0,1.0,1.3729044030550368,1.4921231226555207
20,2017-2018,1,West Ham,20,2017-12-26,3.0,3.0,1.4341734803173039,1.3872467090228957
20,2018-2019,1,West Ham,20,2018-12-30,0.0,2.0,1.471901535145027,1.3602519321509001
21,2018-2019,1,West Ham,21,2019-01-02,2.0,2.0,1.4517953944509117,1.0865788990649987
22,2017-2018,2,West Ham,22,2018-01-02,3.0,2.0,2.254100687334108,3.596657857619143
22,2018-2019,1,West Ham,22,2019-01-12,1.0,0.0,1.424631880695113,1.8842327647866082
23,2017-2018,1,West Ham,23,2018-01-13,4.0,1.0,1.3691840413817369,1.3821589970686479
23,2018-2019,1,West Ham,23,2019-01-19,0.0,2.0,1.231332701192141,1.5272964857186913
24,2017-2018,1,West Ham,24,2018-01-20,1.0,1.0,1.5851955750465923,1.2611693387589593
24,2018-2019,1,West Ham,24,2019-01-29,0.0,3.0,1.2349966151167548,1.3318424544648633
25,2017-2018,1,West Ham,25,2018-01-30,1.0,1.0,1.5044229090600618,1.1167517372160274
25,2018-2019,1,West Ham,25,2019-02-04,1.0,1.0,0.7876039424451079,2.160335280902999
26,2017-2018,1,West Ham,26,2018-02-03,1.0,3.0,1.0841266151526283,1.1488971364143719
26,2018-2019,1,West Ham,26,2019-02-09,1.0,1.0,1.0041424766524374,1.4774579360199738
27,2017-2018,1,West Ham,27,2018-02-10,2.0,0.0,1.3675341321442938,1.0372213257129221
27,2018-2019,1,West Ham,27,2019-02-22,3.0,1.0,1.7306411291810506,1.0109401095295385
28,2017-2018,1,West Ham,28,2018-02-24,1.0,4.0,0.5765737944305942,2.0733585080480257
28,2018-2019,1,West Ham,28,2019-02-27,0.0,1.0,0.4923830774918114,2.6876214504474887
29,2017-2018,1,West Ham,29,2018-03-03,1.0,4.0,1.2280494889862998,1.4091773799242269
29,2018-2019,1,West Ham,29,2019-03-02,2.0,0.0,1.5693899268529483,1.3959128495009563
30,2017-2018,1,West Ham,30,2018-03-10,0.0,3.0,1.3325157250870832,1.3452027285511623
30,2018-2019,1,West Ham,30,2019-03-09,0.0,2.0,1.5009663132247661,1.347234145894862
31,2018-2019,1,West Ham,31,2019-03-16,4.0,3.0,1.8851665297013112,0.9703173102587286
32,2017-2018,1,West Ham,32,2018-03-31,3.0,0.0,1.2426505132012755,1.2050437533891505
32,2018-2019,1,West Ham,32,2019-03-30,0.0,2.0,1.5067782706979505,1.4374035870736246
33,2017-2018,1,West Ham,33,2018-04-08,1.0,1.0,0.617934528672118,2.185623148288743
33,2018-2019,1,West Ham,33,2019-04-08,0.0,2.0,0.6384909249235805,2.3736568260803708
34,2017-2018,1,West Ham,34,2018-04-16,1.0,1.0,1.6050344270581967,1.075539377805316
34,2018-2019,1,West Ham,34,2019-04-13,1.0,2.0,0.7863190549506973,2.381471246550798
35,2017-2018,1,West Ham,35,2018-04-22,1.0,4.0,0.6409848528825837,2.127960154338084
35,2018-2019,1,West Ham,35,2019-04-20,2.0,2.0,1.205520971074628,1.625211595883954
36,2017-2018,1,West Ham,36,2018-04-29,1.0,4.0,0.606888930549144,2.263040883492036
36,2018-2019,1,West Ham,36,2019-04-27,1.0,0.0,0.5484830506937484,2.2877905025898015
37,2017-2018,2,West Ham,37,2018-05-05,2.0,0.0,1.8256786937600817,3.4490298512258013
37,2018-2019,1,West Ham,37,2019-05-04,3.0,0.0,1.5022241304885169,1.4058916054792423
38,2017-2018,1,West Ham,38,2018-05-13,3.0,1.0,1.105288177310141,1.149332469993295
38,2018-2019,1,West Ham,38,2019-05-12,4.0,1.0,1.3905438370168994,1.5199394570872802
1,2018-2019,1,Wolves,1,2018-08-11,2.0,2.0,1.100840837754727,1.2032018543368945
2,2018-2019,1,Wolves,2,2018-08-18,0.0,2.0,1.1023763227217247,1.6264458682497671
3,2018-2019,1,Wolves,3,2018-08-25,1.0,1.0,0.5681369176594416,2.1631901282088917
4,2018-2019,1,Wolves,4,2018-09-01,1.0,0.0,1.1625005325925633,1.41961897661699
5,2018-2019,1,Wolves,5,2018-09-16,1.0,0.0,1.4313154555474363,1.0492007651930912
6,2018-2019,1,Wolves,6,2018-09-22,1.0,1.0,0.7799553086430255,2.1459591822040434
7,2018-2019,1,Wolves,7,2018-09-29,2.0,0.0,1.5513906750769697,1.0430903595752157
8,2018-2019,1,Wolves,8,2018-10-06,1.0,0.0,1.1366636063009705,1.4035565450704248
9,2018-2019,1,Wolves,9,2018-10-20,0.0,2.0,1.6994351260233262,1.0068871812856188
10,2018-2019,1,Wolves,10,2018-10-27,0.0,1.0,1.3573644888421927,1.2740736430530644
11,2018-2019,1,Wolves,11,2018-11-03,2.0,3.0,0.9200723540015784,1.7583939703687812
12,2018-2019,1,Wolves,12,2018-11-11,1.0,1.0,0.9483860362694986,2.0757933742381995
13,2018-2019,1,Wolves,13,2018-11-25,0.0,2.0,1.5301660229943645,0.7383883439224063
14,2018-2019,1,Wolves,14,2018-11-30,1.0,2.0,1.3108314425083574,1.2145842671589908
15,2018-2019,1,Wolves,15,2018-12-05,2.0,1.0,0.9696382210578854,1.7992236466603693
16,2018-2019,1,Wolves,16,2018-12-09,2.0,1.0,1.310332447697341,1.4710393745742103
17,2018-2019,1,Wolves,17,2018-12-15,2.0,0.0,1.6075712488951042,0.9937979236242735
18,2018-2019,1,Wolves,18,2018-12-21,0.0,2.0,0.7709674006027597,1.988583322484533
19,2018-2019,1,Wolves,19,2018-12-26,1.0,1.0,1.1859364542224342,1.149166065719691
20,2018-2019,1,Wolves,20,2018-12-29,3.0,1.0,0.5424484378707904,2.2696956035837657
21,2018-2019,1,Wolves,21,2019-01-02,0.0,2.0,1.4220961354978219,0.9114392251355994
22,2018-2019,1,Wolves,22,2019-01-14,0.0,3.0,0.49719107201816315,2.414391587387702
23,2018-2019,1,Wolves,23,2019-01-19,4.0,3.0,1.2806212068759897,1.356981919093244
24,2018-2019,1,Wolves,24,2019-01-29,3.0,0.0,1.3318424544648633,1.2349966151167548
25,2018-2019,1,Wolves,25,2019-02-02,3.0,1.0,0.9123165972819994,1.5533685093910634
26,2018-2019,1,Wolves,26,2019-02-11,1.0,1.0,1.6158084212447479,1.1008601054887
27,2018-2019,1,Wolves,27,2019-02-23,1.0,1.0,1.2293749126367104,1.480582634347999
28,2018-2019,1,Wolves,28,2019-02-26,0.0,1.0,1.7651140011322661,0.8837634396546702
